2.348100e-03 8.940853e+02 5.007200e+01
2.560678e-03 8.954906e+02 4.885562e+01
2.792500e-03 8.970232e+02 4.752913e+01
3.045310e-03 8.987707e+02 4.608254e+01
3.321008e-03 9.013462e+02 4.484022e+01
3.621664e-03 9.041548e+02 4.354800e+01
3.949540e-03 9.060748e+02 4.214344e+01
4.307099e-03 9.049118e+02 4.107635e+01
4.697028e-03 9.036434e+02 3.991266e+01
5.122258e-03 9.035866e+02 3.859365e+01
5.585985e-03 9.053593e+02 3.690432e+01
6.091694e-03 9.072924e+02 3.506204e+01
6.643186e-03 9.092973e+02 3.359643e+01
7.244605e-03 9.114093e+02 3.312856e+01
7.900472e-03 9.137126e+02 3.261833e+01
8.615716e-03 9.143100e+02 3.217616e+01
9.395711e-03 9.143100e+02 3.181513e+01
1.024632e-02 9.143100e+02 3.142141e+01
1.117394e-02 9.153621e+02 3.071339e+01
1.218554e-02 9.166099e+02 2.979045e+01
1.328871e-02 9.178600e+02 2.878395e+01
1.449176e-02 9.178600e+02 2.873033e+01
1.580373e-02 9.178600e+02 2.891162e+01
1.723447e-02 9.178600e+02 2.910933e+01
1.879473e-02 9.178600e+02 2.816708e+01
2.049626e-02 9.178600e+02 2.711768e+01
2.235182e-02 9.178600e+02 2.610856e+01
2.437537e-02 9.178600e+02 2.584949e+01
2.658211e-02 9.178600e+02 2.556697e+01
2.898864e-02 9.196256e+02 2.533249e+01
3.161303e-02 9.229768e+02 2.525114e+01
3.447501e-02 9.266314e+02 2.516243e+01
3.759610e-02 9.300044e+02 2.491268e+01
4.099974e-02 9.334413e+02 2.445861e+01
4.471151e-02 9.371893e+02 2.396344e+01
4.875933e-02 9.376300e+02 2.367142e+01
5.317359e-02 9.376300e+02 2.350512e+01
5.798749e-02 9.376300e+02 2.332376e+01
6.323720e-02 9.376300e+02 2.287923e+01
6.896218e-02 9.376300e+02 2.232672e+01
7.520544e-02 9.376300e+02 2.172420e+01
8.201393e-02 9.376300e+02 2.146881e+01
8.943879e-02 9.376300e+02 2.121068e+01
9.753584e-02 9.378448e+02 2.092228e+01
1.063659e-01 9.384551e+02 2.055271e+01
1.159954e-01 9.391207e+02 2.014968e+01
1.264967e-01 9.419495e+02 1.974308e+01
1.379487e-01 9.469391e+02 1.938918e+01
1.504374e-01 9.523804e+02 1.900324e+01
1.640568e-01 9.549492e+02 1.868003e+01
1.789091e-01 9.562286e+02 1.845745e+01
1.951061e-01 9.576238e+02 1.821472e+01
2.127694e-01 9.578300e+02 1.796479e+01
2.320317e-01 9.578300e+02 1.770246e+01
2.530380e-01 9.578300e+02 1.741639e+01
2.759460e-01 9.578300e+02 1.727141e+01
3.009278e-01 9.578300e+02 1.716735e+01
3.281714e-01 9.578300e+02 1.705387e+01
3.578813e-01 9.578300e+02 1.689407e+01
3.902809e-01 9.578300e+02 1.671677e+01
4.256137e-01 9.578300e+02 1.651800e+01
4.641453e-01 9.578300e+02 1.624224e+01
5.061652e-01 9.578300e+02 1.594151e+01
5.519892e-01 9.578300e+02 1.561512e+01
6.019618e-01 9.578300e+02 1.526413e+01
6.564584e-01 9.578300e+02 1.488135e+01
7.158888e-01 9.582262e+02 1.455125e+01
7.806994e-01 9.588627e+02 1.432180e+01
8.513775e-01 9.595568e+02 1.407158e+01
9.284542e-01 9.626886e+02 1.380238e+01
1.012509e+00 9.666073e+02 1.351167e+01
1.104173e+00 9.708808e+02 1.319463e+01
1.204136e+00 9.724286e+02 1.300527e+01
1.313148e+00 9.740951e+02 1.285754e+01
1.432030e+00 9.757579e+02 1.269644e+01
1.561674e+00 9.766924e+02 1.257727e+01
1.703055e+00 9.777115e+02 1.245410e+01
1.857236e+00 9.781762e+02 1.232073e+01
2.025375e+00 9.772284e+02 1.219117e+01
2.208735e+00 9.761948e+02 1.204987e+01
2.408696e+00 9.760519e+02 1.190596e+01
2.626759e+00 9.770129e+02 1.178649e+01
2.864565e+00 9.780610e+02 1.165620e+01
3.123899e+00 9.784600e+02 1.149520e+01
3.406711e+00 9.784600e+02 1.128780e+01
3.715126e+00 9.784600e+02 1.106162e+01
4.051463e+00 9.784600e+02 1.089391e+01
4.418249e+00 9.784600e+02 1.077988e+01
4.818241e+00 9.784600e+02 1.065554e+01
5.254445e+00 9.784600e+02 1.051641e+01
5.730139e+00 9.784600e+02 1.036316e+01
6.248899e+00 9.784600e+02 1.019603e+01
6.814622e+00 9.784600e+02 1.007737e+01
7.431562e+00 9.784600e+02 9.958006e+00
8.104354e+00 9.784600e+02 9.827469e+00
8.838056e+00 9.784600e+02 9.673223e+00
9.638181e+00 9.784600e+02 9.505013e+00
1.051074e+01 9.787912e+02 9.339874e+00
1.146230e+01 9.795736e+02 9.240056e+00
1.250000e+01 9.804270e+02 9.131200e+00
