7.847600e-02 2.168798e-01 5.946272e-01
1.725211e-01 2.478731e-01 4.790096e-01
3.792690e-01 2.863917e-01 3.857836e-01
8.337822e-01 3.345203e-01 3.092710e-01
1.832981e+00 3.947417e-01 2.451423e-01
4.029611e+00 4.679239e-01 1.918150e-01
8.858668e+00 5.546627e-01 1.479602e-01
1.947483e+01 6.558716e-01 1.118370e-01
4.281332e+01 7.661411e-01 8.369249e-02
9.412050e+01 8.736649e-01 6.452387e-02
2.069138e+02 9.681094e-01 5.366208e-02
4.548778e+02 1.053785e+00 4.800167e-02
1.000000e+03 1.168003e+00 4.397718e-02
