2.200000e-03 8.428186e+02 5.125580e+01
2.401253e-03 8.437660e+02 4.900535e+01
2.620916e-03 8.447587e+02 4.704456e+01
2.860674e-03 8.458101e+02 4.534362e+01
3.122365e-03 8.469312e+02 4.387288e+01
3.407995e-03 8.481309e+02 4.260292e+01
3.719754e-03 8.494153e+02 4.150468e+01
4.060032e-03 8.507876e+02 4.054971e+01
4.431438e-03 8.522486e+02 3.971045e+01
4.836820e-03 8.537961e+02 3.896055e+01
5.279286e-03 8.554251e+02 3.827516e+01
5.762228e-03 8.571282e+02 3.763129e+01
6.289349e-03 8.588953e+02 3.700807e+01
6.864690e-03 8.607143e+02 3.638713e+01
7.492662e-03 8.625708e+02 3.575294e+01
8.178081e-03 8.644487e+02 3.509322e+01
8.926201e-03 8.663306e+02 3.439940e+01
9.742758e-03 8.681987e+02 3.366691e+01
1.063401e-02 8.700352e+02 3.289539e+01
1.160680e-02 8.718236e+02 3.208863e+01
1.266857e-02 8.735496e+02 3.125425e+01
1.382748e-02 8.752018e+02 3.040303e+01
1.509240e-02 8.767725e+02 2.954801e+01
1.647303e-02 8.782579e+02 2.870355e+01
1.797996e-02 8.796582e+02 2.788418e+01
1.962474e-02 8.809777e+02 2.710367e+01
2.141998e-02 8.822238e+02 2.637418e+01
2.337946e-02 8.834068e+02 2.570554e+01
2.551818e-02 8.845388e+02 2.510484e+01
2.785255e-02 8.856335e+02 2.457609e+01
3.040046e-02 8.867050e+02 2.412012e+01
3.318145e-02 8.877672e+02 2.373455e+01
3.621685e-02 8.888332e+02 2.341397e+01
3.952992e-02 8.899145e+02 2.315017e+01
4.314606e-02 8.910204e+02 2.293258e+01
4.709300e-02 8.921575e+02 2.274882e+01
5.140101e-02 8.933293e+02 2.258542e+01
5.610311e-02 8.945356e+02 2.242864e+01
6.123534e-02 8.957730e+02 2.226542e+01
6.683707e-02 8.970350e+02 2.208433e+01
7.295124e-02 8.983124e+02 2.187639e+01
7.962472e-02 8.995941e+02 2.163576e+01
8.690868e-02 9.008684e+02 2.136004e+01
9.485897e-02 9.021239e+02 2.105034e+01
1.035365e-01 9.033506e+02 2.071090e+01
1.130079e-01 9.045404e+02 2.034848e+01
1.233457e-01 9.056880e+02 1.997149e+01
1.346292e-01 9.067912e+02 1.958909e+01
1.469449e-01 9.078504e+02 1.921023e+01
1.603873e-01 9.088688e+02 1.884289e+01
1.750593e-01 9.098514e+02 1.849341e+01
1.910735e-01 9.108047e+02 1.816607e+01
2.085526e-01 9.117359e+02 1.786290e+01
2.276307e-01 9.126519e+02 1.758365e+01
2.484541e-01 9.135592e+02 1.732602e+01
2.711823e-01 9.144628e+02 1.708603e+01
2.959897e-01 9.153661e+02 1.685851e+01
3.230665e-01 9.162706e+02 1.663776e+01
3.526202e-01 9.171756e+02 1.641822e+01
3.848774e-01 9.180789e+02 1.619504e+01
4.200854e-01 9.189767e+02 1.596470e+01
4.585143e-01 9.198645e+02 1.572531e+01
5.004586e-01 9.207376e+02 1.547681e+01
5.462399e-01 9.215915e+02 1.522083e+01
5.962091e-01 9.224229e+02 1.496047e+01
6.507496e-01 9.232297e+02 1.469979e+01
7.102793e-01 9.240114e+02 1.444329e+01
7.752546e-01 9.247694e+02 1.419533e+01
8.461739e-01 9.255060e+02 1.395964e+01
9.235808e-01 9.262250e+02 1.373888e+01
1.008069e+00 9.269305e+02 1.353438e+01
1.100285e+00 9.276272e+02 1.334604e+01
1.200938e+00 9.283191e+02 1.317232e+01
1.310798e+00 9.290097e+02 1.301049e+01
1.430708e+00 9.297013e+02 1.285690e+01
1.561588e+00 9.303947e+02 1.270744e+01
1.704440e+00 9.310896e+02 1.255801e+01
1.860359e+00 9.317841e+02 1.240501e+01
2.030543e+00 9.324752e+02 1.224580e+01
2.216294e+00 9.331594e+02 1.207896e+01
2.419038e+00 9.338328e+02 1.190451e+01
2.640328e+00 9.344918e+02 1.172389e+01
2.881862e+00 9.351337e+02 1.153975e+01
3.145490e+00 9.357568e+02 1.135563e+01
3.433236e+00 9.363606e+02 1.117560e+01
3.747303e+00 9.369462e+02 1.100370e+01
4.090102e+00 9.375162e+02 1.084359e+01
4.464259e+00 9.380740e+02 1.069811e+01
4.872643e+00 9.386241e+02 1.056897e+01
5.318386e+00 9.391718e+02 1.045651e+01
5.804905e+00 9.397221e+02 1.035961e+01
6.335930e+00 9.402800e+02 1.027562e+01
6.915532e+00 9.408499e+02 1.020045e+01
7.548156e+00 9.414350e+02 1.012877e+01
8.238651e+00 9.420373e+02 1.005429e+01
8.992312e+00 9.426568e+02 9.970156e+00
9.814916e+00 9.432919e+02 9.869420e+00
1.071277e+01 9.439393e+02 9.745562e+00
1.169276e+01 9.445937e+02 9.593012e+00
1.276240e+01 9.452488e+02 9.407604e+00
