2.200000e-03 8.302176e+02 4.846815e+01
2.401253e-03 8.332316e+02 4.759990e+01
2.620916e-03 8.361402e+02 4.668808e+01
2.860674e-03 8.389450e+02 4.574331e+01
3.122365e-03 8.416482e+02 4.477507e+01
3.407995e-03 8.442530e+02 4.379173e+01
3.719754e-03 8.467627e+02 4.280061e+01
4.060032e-03 8.491810e+02 4.180809e+01
4.431438e-03 8.515119e+02 4.081963e+01
4.836820e-03 8.537591e+02 3.983994e+01
5.279286e-03 8.559268e+02 3.887300e+01
5.762228e-03 8.580187e+02 3.792219e+01
6.289349e-03 8.600387e+02 3.699036e+01
6.864690e-03 8.619904e+02 3.607989e+01
7.492662e-03 8.638775e+02 3.519278e+01
8.178081e-03 8.657034e+02 3.433068e+01
8.926201e-03 8.674714e+02 3.349493e+01
9.742758e-03 8.691848e+02 3.268665e+01
1.063401e-02 8.708468e+02 3.190671e+01
1.160680e-02 8.724605e+02 3.115576e+01
1.266857e-02 8.740289e+02 3.043429e+01
1.382748e-02 8.755549e+02 2.974257e+01
1.509240e-02 8.770415e+02 2.908071e+01
1.647303e-02 8.784915e+02 2.844865e+01
1.797996e-02 8.799077e+02 2.784613e+01
1.962474e-02 8.812928e+02 2.727272e+01
2.141998e-02 8.826495e+02 2.672783e+01
2.337946e-02 8.839802e+02 2.621065e+01
2.551818e-02 8.852875e+02 2.572024e+01
2.785255e-02 8.865736e+02 2.525547e+01
3.040046e-02 8.878407e+02 2.481504e+01
3.318145e-02 8.890908e+02 2.439752e+01
3.621685e-02 8.903257e+02 2.400136e+01
3.952992e-02 8.915470e+02 2.362488e+01
4.314606e-02 8.927562e+02 2.326632e+01
4.709300e-02 8.939543e+02 2.292389e+01
5.140101e-02 8.951423e+02 2.259573e+01
5.610311e-02 8.963209e+02 2.228001e+01
6.123534e-02 8.974906e+02 2.197492e+01
6.683707e-02 8.986517e+02 2.167871e+01
7.295124e-02 8.998041e+02 2.138974e+01
7.962472e-02 9.009477e+02 2.110646e+01
8.690868e-02 9.020822e+02 2.082748e+01
9.485897e-02 9.032071e+02 2.055156e+01
1.035365e-01 9.043219e+02 2.027763e+01
1.130079e-01 9.054257e+02 2.000482e+01
1.233457e-01 9.065179e+02 1.973242e+01
1.346292e-01 9.075978e+02 1.945994e+01
1.469449e-01 9.086645e+02 1.918704e+01
1.603873e-01 9.097172e+02 1.891357e+01
1.750593e-01 9.107554e+02 1.863951e+01
1.910735e-01 9.117784e+02 1.836501e+01
2.085526e-01 9.127856e+02 1.809032e+01
2.276307e-01 9.137765e+02 1.781578e+01
2.484541e-01 9.147510e+02 1.754182e+01
2.711823e-01 9.157087e+02 1.726891e+01
2.959897e-01 9.166495e+02 1.699756e+01
3.230665e-01 9.175734e+02 1.672828e+01
3.526202e-01 9.184806e+02 1.646159e+01
3.848774e-01 9.193710e+02 1.619798e+01
4.200854e-01 9.202452e+02 1.593791e+01
4.585143e-01 9.211032e+02 1.568179e+01
5.004586e-01 9.219456e+02 1.542999e+01
5.462399e-01 9.227728e+02 1.518284e+01
5.962091e-01 9.235851e+02 1.494059e+01
6.507496e-01 9.243831e+02 1.470345e+01
7.102793e-01 9.251672e+02 1.447158e+01
7.752546e-01 9.259379e+02 1.424510e+01
8.461739e-01 9.266958e+02 1.402406e+01
9.235808e-01 9.274411e+02 1.380852e+01
1.008069e+00 9.281745e+02 1.359847e+01
1.100285e+00 9.288963e+02 1.339389e+01
1.200938e+00 9.296069e+02 1.319475e+01
1.310798e+00 9.303067e+02 1.300100e+01
1.430708e+00 9.309962e+02 1.281257e+01
1.561588e+00 9.316756e+02 1.262942e+01
1.704440e+00 9.323453e+02 1.245146e+01
1.860359e+00 9.330058e+02 1.227865e+01
2.030543e+00 9.336572e+02 1.211091e+01
2.216294e+00 9.343001e+02 1.194818e+01
2.419038e+00 9.349347e+02 1.179039e+01
2.640328e+00 9.355615e+02 1.163745e+01
2.881862e+00 9.361808e+02 1.148927e+01
3.145490e+00 9.367931e+02 1.134576e+01
3.433236e+00 9.373986e+02 1.120677e+01
3.747303e+00 9.379980e+02 1.107215e+01
4.090102e+00 9.385916e+02 1.094171e+01
4.464259e+00 9.391798e+02 1.081522e+01
4.872643e+00 9.397632e+02 1.069239e+01
5.318386e+00 9.403423e+02 1.057289e+01
5.804905e+00 9.409173e+02 1.045633e+01
6.335930e+00 9.414889e+02 1.034225e+01
6.915532e+00 9.420575e+02 1.023013e+01
7.548156e+00 9.426233e+02 1.011936e+01
8.238651e+00 9.431869e+02 1.000928e+01
8.992312e+00 9.437485e+02 9.899119e+00
9.814916e+00 9.443083e+02 9.788059e+00
1.071277e+01 9.448665e+02 9.675189e+00
1.169276e+01 9.454232e+02 9.559531e+00
1.276240e+01 9.459782e+02 9.440039e+00
